Date,VIX Tightness Shock,HY Spread Tightness Shock,T10Y2Y Tightness Shock,Equity Market Beta,TIPS Duration Beta,Credit Market Beta,Downside Market Shock,Real Yield Shock
2013-06-11,0.32717787427771006,0.7300000000000004,-0.17000000000000015,-0.0018972438531061897,-0.04284387183370353,-0.03617944517104077,-0.0018972438531061897,0.5800000000000001
2013-06-12,0.3986931021768927,0.6699999999999999,-0.19999999999999996,-0.010944734869803296,-0.04733678022209187,-0.03148722653224734,-0.010944734869803296,0.62
2013-06-13,0.27829341271509855,0.75,-0.18000000000000016,-0.006173731226292389,-0.03593860200847565,-0.02142009247947485,-0.006173731226292389,0.52
2013-06-14,0.30309122406848876,0.6200000000000001,-0.20000000000000018,-0.017697579227060833,-0.03710383259522132,-0.020361851339430914,-0.017697579227060833,0.44999999999999996
2013-06-17,0.33011993915054316,0.5999999999999996,-0.21999999999999997,-0.005443312007828549,-0.04294601029923972,-0.022828165621409435,-0.005443312007828549,0.55
2013-06-18,0.2730272828108987,0.6200000000000001,-0.20999999999999996,-0.0071886056651429,-0.03550365040519565,-0.020405731322224785,-0.0071886056651429,0.45
2013-06-19,0.2479517032597799,0.5,-0.33000000000000007,-0.020846920578707517,-0.048077115064681486,-0.036051713079581105,-0.020846920578707517,0.6
2013-06-20,0.4456644535330664,0.8500000000000005,-0.30000000000000004,-0.046479841453507253,-0.05966764502892974,-0.04731405151478785,-0.046479841453507253,0.8
2013-06-21,0.34997589979996147,0.6699999999999999,-0.3700000000000001,-0.036270077377330234,-0.06226937136891175,-0.04763940681430201,-0.036270077377330234,0.83
2013-06-24,0.4196829202532506,0.8899999999999997,-0.3899999999999999,-0.045687252816572044,-0.06607218842161877,-0.056788387723369804,-0.045687252816572044,0.88
2013-06-25,0.3438173097535009,0.8999999999999995,-0.41999999999999993,-0.03569650299996119,-0.06525139294153304,-0.04151636790696789,-0.03569650299996119,0.9
2013-06-26,0.24057355880292242,0.9400000000000004,-0.30000000000000004,-0.031946546103675755,-0.05243234479243142,-0.029971999884098044,-0.031946546103675755,0.74
2013-06-27,0.19606527472036728,0.6800000000000006,-0.2999999999999998,-0.01989874345667031,-0.04390548773780234,-0.02134392644590888,-0.01989874345667031,0.6
2013-06-28,0.2162945397237389,0.6200000000000001,-0.3400000000000001,-0.027504668141157596,-0.03711303313937264,-0.029935497146655776,-0.027504668141157596,0.5800000000000001
2013-07-01,0.06664173240024396,0.41000000000000014,-0.3600000000000003,-0.007562955955578321,-0.03665352107868203,-0.011557459649846336,-0.007562955955578321,0.53
2013-07-02,0.07153209785872183,0.3600000000000003,-0.3500000000000003,-0.013915125881841628,-0.03266798246570557,-0.01373837758807328,-0.013915125881841628,0.51
2013-07-03,-0.018665704733483723,0.1200000000000001,-0.39000000000000035,-0.008722537271106723,-0.032646477197420865,-0.011452948016660414,-0.008722537271106723,0.53
2013-07-05,0.025182956953982427,0.15000000000000036,-0.5300000000000002,0.0162003159825308,-0.046989992861786956,-0.013466021968605246,0.0,0.72
2013-07-08,-0.002019610886091816,0.25,-0.43000000000000016,0.012827818310621186,-0.039887091839247435,-0.007654425934245923,0.0,0.63
2013-07-09,-0.13668292849075303,-0.040000000000000036,-0.47,0.007303836036371747,-0.03466472536805698,-0.007754667852679864,0.0,0.5599999999999999
2013-07-10,-0.23548413442899863,-0.03999999999999915,-0.4600000000000002,0.0076706139675011276,-0.031247648653074722,-0.0017821050807580452,0.0,0.53
2013-07-11,-0.13229138174780342,-0.20999999999999996,-0.43999999999999995,0.03204106557108566,-0.024011338136468163,0.017056764575167582,0.0,0.43000000000000005
2013-07-12,-0.1895200262130391,-0.2400000000000002,-0.4400000000000004,0.04109005871407034,-0.01610498399719229,0.015291528463134973,0.0,0.3400000000000001
2013-07-15,-0.17272457971073885,-0.20000000000000018,-0.3600000000000003,0.029412349082717393,-0.01885732960357167,0.008020949919110176,0.0,0.31999999999999995
2013-07-16,-0.11572977671339768,-0.2400000000000002,-0.3300000000000003,0.03202839693267667,-0.014063100830344122,0.004335452309900845,0.0,0.31999999999999995
2013-07-17,-0.1619187192567415,-0.16999999999999993,-0.23000000000000043,0.02674951934847214,-0.008145907210867276,0.011810153759879372,0.0,0.23
2013-07-18,-0.39401460096936824,-0.5499999999999998,-0.2100000000000004,0.024275888363791687,-0.014421574615012922,0.015359708085491253,0.0,0.24
2013-07-19,-0.4057403910088263,-0.5300000000000002,-0.0900000000000003,0.04047195254513336,0.0060330716339820345,0.030102360114462767,0.0,0.0
2013-07-22,-0.48969775917672087,-0.8099999999999996,-0.08000000000000052,0.0689894547832619,0.015937442120093515,0.04109549134623114,0.0,-0.18
2013-07-23,-0.3780405151903302,-0.8399999999999999,-0.08000000000000052,0.06330500696352037,0.025631233113826868,0.045343189958521934,0.0,-0.25999999999999995
2013-07-24,-0.2687475325046036,-0.7400000000000002,-0.16000000000000014,0.07296577193458509,0.02117297049769795,0.04945631067794065,0.0,-0.2
2013-07-25,-0.2643437513102349,-0.5800000000000001,-0.2100000000000004,0.0653336179589934,0.019957854431854827,0.03235960375475955,0.0,-0.2
2013-07-26,-0.28361900188849243,-0.4500000000000002,-0.16000000000000014,0.056013409578205886,0.01562282627076117,0.02429857109993283,0.0,-0.16999999999999998
2013-07-29,-0.23094604591364976,-0.5199999999999996,-0.13999999999999968,0.04662286675747129,0.0065344047241955305,0.01717600990860202,0.0,-0.04999999999999999
2013-07-30,-0.20188317521376842,-0.5099999999999998,-0.1599999999999997,0.05092857477507917,0.002673353684305546,0.025552664763684563,0.0,-0.07
2013-07-31,-0.2016783341207291,-0.4400000000000004,-0.16999999999999993,0.04554993127954132,0.007587797551171782,0.022995182353116705,0.0,-0.09999999999999998
2013-08-01,-0.22499800958812655,-0.5200000000000005,-0.25,0.05861950828415119,-0.0026737827257271585,0.016429458714343204,0.0,0.03999999999999998
2013-08-02,-0.2845880320387407,-0.41000000000000014,-0.16999999999999993,0.05995797881241538,0.004277516217151112,0.02027612481330987,0.0,-0.06
2013-08-05,-0.21540997808049767,-0.2999999999999998,-0.020000000000000018,0.04711049111469778,0.01825608846384963,0.026034145444378654,0.0,-0.24000000000000005
2013-08-06,-0.13369814536127733,-0.35000000000000053,-0.07000000000000028,0.03525476619049628,0.01428105067526797,0.01107336337515008,0.0,-0.18999999999999995
2013-08-07,-0.08416452437081778,-0.23000000000000043,-0.010000000000000231,0.0245268500016953,0.017164252443186978,0.007321884268803425,0.0,-0.24
2013-08-08,-0.0936688274261751,-0.1800000000000006,0.040000000000000036,0.027906967125107318,0.02173125913528029,0.005554854479521865,0.0,-0.3
2013-08-09,-0.026177107168984803,-0.10000000000000053,0.009999999999999787,0.011168446424102196,0.015672695140178883,-0.00681937106771302,0.0,-0.23000000000000004
2013-08-12,-0.05878564661108998,-0.019999999999999574,-0.04999999999999982,0.009551469561007497,0.012621919489173905,-0.00672069141133369,0.0,-0.18000000000000005
2013-08-13,-0.09420493609320524,-0.04999999999999982,-0.14000000000000012,0.008682344068105197,-0.0010726128627402964,-0.010888591131447356,0.0,0.010000000000000009
2013-08-14,-0.08058883428995844,-0.02999999999999936,-0.16000000000000014,0.007282588191441786,-0.007192259469836371,-0.010386637949246103,0.0,0.09000000000000002
2013-08-15,0.09339519436826182,0.0600000000000005,-0.20999999999999996,-0.009348347071341356,-0.016997640259675095,-0.02264731793281438,-0.009348347071341356,0.21999999999999997
2013-08-16,0.06968096523959155,0.1299999999999999,-0.23999999999999977,-0.018001195838840522,-0.01803964824612425,-0.03178803531338781,-0.018001195838840522,0.30000000000000004
2013-08-19,0.20980586233366472,0.15000000000000036,-0.33999999999999986,-0.026009353180157513,-0.03087493247225448,-0.03759053383306321,-0.026009353180157513,0.46
2013-08-20,0.21715928502344162,0.2699999999999996,-0.2799999999999998,-0.023126805355761393,-0.02453179440481046,-0.02943117543914997,-0.023126805355761393,0.39
2013-08-21,0.2561346615571216,0.2699999999999996,-0.29000000000000004,-0.027077964951432665,-0.029189169515394298,-0.030586974576915393,-0.027077964951432665,0.39999999999999997
2013-08-22,0.14103280843889188,0.1800000000000006,-0.20999999999999996,-0.014597905504195152,-0.020782426914456087,-0.017050645031338685,-0.014597905504195152,0.35000000000000003
2013-08-23,0.10412051215356177,0.09999999999999964,-0.1299999999999999,-0.01367400374240857,-0.014442940023769335,-0.010707055715003189,-0.01367400374240857,0.24999999999999994
2013-08-26,0.1956418285401168,0.040000000000000036,-0.10999999999999988,-0.01838989100877686,-0.011231405403108408,-0.01102601323568464,-0.01838989100877686,0.21000000000000002
2013-08-27,0.2617147031189765,0.1299999999999999,-0.06000000000000005,-0.03119983266484827,-0.004462274307281966,-0.01529316307103723,-0.03119983266484827,0.11999999999999994
2013-08-28,0.24501822130621553,0.10999999999999943,-0.08000000000000007,-0.0277596903309012,-0.007676776651740935,-0.012988204484107979,-0.0277596903309012,0.16999999999999998
2013-08-29,0.25994296579344867,0.04999999999999982,-0.06999999999999984,-0.026909719585563985,-0.015248281576496603,-0.01185633993518942,-0.026909719585563985,0.27
2013-08-30,0.30975886135924113,0.1200000000000001,0.0,-0.04107690973148992,-0.011338586978789644,-0.003272782552861453,-0.04107690973148992,0.20000000000000007
2013-09-03,0.38401566840973667,-0.05999999999999961,-0.11000000000000032,-0.03837387275263848,-0.02147294830975255,-0.014560017950695836,-0.03837387275263848,0.34
2013-09-04,0.26574191603002406,-0.1299999999999999,-0.1200000000000001,-0.02899807125751186,-0.026539383276836692,-0.005784828870439629,-0.02899807125751186,0.41
2013-09-05,0.2383747123166391,-0.22999999999999954,-0.20000000000000018,-0.022211750771623406,-0.03587468301643004,-0.009854511458918025,-0.022211750771623406,0.53
2013-09-06,0.2627080362050074,-0.17999999999999972,-0.23000000000000043,-0.018560421635520408,-0.03419415973998852,-0.003411347470628434,-0.018560421635520408,0.52
2013-09-09,0.19541078512023546,-0.14999999999999947,-0.23000000000000043,-0.012779710558009971,-0.03344965847732684,-0.003061287969235993,-0.012779710558009971,0.49999999999999994
2013-09-10,0.16977603522006923,-0.1900000000000004,-0.20000000000000018,-0.002599121639027202,-0.035976408107135205,0.00034315233835169323,-0.002599121639027202,0.53
2013-09-11,0.15994362302059295,-0.09999999999999964,-0.1200000000000001,0.0017154560627201665,-0.027929761041033396,0.0025350631229059672,0.0,0.43000000000000005
2013-09-12,0.13465092509754617,-0.08999999999999986,-0.13000000000000034,-0.003891003994735742,-0.01889631760687749,0.0013263072237859053,-0.003891003994735742,0.33000000000000007
2013-09-13,-0.004047572715073278,-0.15000000000000036,-0.07000000000000028,0.0034969227304926243,-0.01688039933243335,0.0025304259129435014,0.0,0.30000000000000004
2013-09-16,0.03592906898237358,-0.16999999999999993,-0.020000000000000462,0.02362083914962332,-0.007092356277850431,0.01324951572235622,0.0,0.16000000000000003
2013-09-17,-0.0044400549942315015,-0.1299999999999999,0.019999999999999574,0.03159801010694996,0.0014745228326686899,0.020051537158847887,0.0,0.019999999999999907
2013-09-18,-0.05655101063294199,-0.13999999999999968,0.07999999999999963,0.05025190341486985,0.020885956807612738,0.03669369934430167,0.0,-0.26
2013-09-19,-0.15727307665675228,-0.2699999999999996,0.040000000000000036,0.04336201224642311,0.01134513820017613,0.024221972322401752,0.0,-0.12
2013-09-20,-0.08628498682138952,-0.20000000000000018,0.03999999999999959,0.0424899047752616,0.02136036211928638,0.026737435983285485,0.0,-0.20999999999999996
2013-09-23,0.05726176114609027,-0.16000000000000014,0.019999999999999574,0.028292926676896535,0.024449801163281437,0.021093347111939886,0.0,-0.33
2013-09-24,-0.0310569811122422,-0.10999999999999943,0.029999999999999805,0.02242448066557179,0.017497177074389914,0.014641752079102455,0.0,-0.20999999999999996
2013-09-25,-0.1547744025750355,-0.1299999999999999,0.03999999999999959,0.023276558914559375,0.014822918626744563,0.012768832834402666,0.0,-0.19
2013-09-26,-0.1345090413903972,-0.08999999999999897,0.029999999999999805,0.04400351351341936,0.007206984827266005,0.018801141515195408,0.0,-0.09999999999999998
2013-09-27,-0.05434148434690245,-0.019999999999999574,0.029999999999999805,0.035527592089519944,0.01118951096575671,0.013893243148246581,0.0,-0.16999999999999998
2013-09-30,0.007499516166406095,0.07000000000000028,0.04999999999999982,0.028378626780224847,0.014447027250151567,0.006931368280153505,0.0,-0.2
2013-10-01,-0.06825358547275051,0.0,0.06000000000000005,0.03981416953793926,0.016269329528591614,0.012181221101098094,0.0,-0.22000000000000003
2013-10-02,0.023473061809452633,0.08999999999999986,0.11000000000000032,0.03415444011877877,0.02323236134699891,0.018001241827604986,0.0,-0.33
2013-10-03,0.13188032119014215,0.11000000000000032,0.1499999999999999,0.01621078613684701,0.02919727421773155,0.014850315633755828,0.0,-0.39999999999999997
2013-10-04,0.08617569438383155,0.11000000000000032,0.1299999999999999,0.022615796211384875,0.034467445667149876,0.021803994475139143,0.0,-0.46
2013-10-07,0.24060097899710076,0.0600000000000005,0.20000000000000018,0.013286749656937769,0.03130205792597551,0.015756559075580157,0.0,-0.42
2013-10-08,0.30239455185703656,0.019999999999999574,0.1900000000000004,-0.008014206214516872,0.026672393130479533,0.012739334580630812,-0.008014206214516872,-0.36
2013-10-09,0.33639051680607013,0.07000000000000028,0.1499999999999999,-0.014583501919636088,0.028455848108813298,0.010065826547849488,-0.014583501919636088,-0.39
2013-10-10,0.22607126178127968,-0.019999999999999574,0.10000000000000009,0.0035096261791560668,0.021828896151395938,0.013362995803660072,0.0,-0.30000000000000004
2013-10-11,0.14594607385889347,0.009999999999999787,0.1200000000000001,0.012666176799836615,0.02118154257720528,0.016461962535232244,0.0,-0.31000000000000005
2013-10-14,0.17730797572090484,0.0,0.10999999999999988,0.014428312607237759,0.016812108671889092,0.018787619482558693,0.0,-0.31000000000000005
2013-10-15,0.32294113432433114,0.0,0.10000000000000009,0.0012751026785291497,0.01604080531897778,0.012894732678697673,0.0,-0.26
2013-10-16,0.10082723610616184,-0.040000000000000036,0.1299999999999999,0.010748286142123087,0.014170325700046282,0.014946883031957015,0.0,-0.26
2013-10-17,0.08190438584628545,-0.13999999999999968,0.08000000000000007,0.0058614151452045515,0.00479223593617184,0.010192387652247836,0.0,-0.24999999999999994
2013-10-18,0.08090434872700358,-0.04999999999999982,0.1599999999999997,0.014355980865869755,0.009465021702492082,0.015206634037799205,0.0,-0.07
2013-10-21,0.09314631639254545,-0.1299999999999999,0.1200000000000001,0.021555747959749683,0.005866307705759688,0.014130543994576028,0.0,-0.11000000000000004
2013-10-22,0.015363030011049217,-0.15999999999999925,0.1499999999999999,0.032248699401823844,0.007450191755772773,0.017287247296398967,0.0,-0.15000000000000002
2013-10-23,0.03818739438306462,-0.20999999999999996,0.12999999999999945,0.029728913424379888,0.0068258137444101585,0.02036782153886918,0.0,-0.10000000000000003
2013-10-24,0.026765542669204723,-0.2999999999999998,0.07999999999999963,0.03614523255806157,0.006286913399199179,0.022471039272751403,0.0,-0.12
2013-10-25,0.014863329963994087,-0.27000000000000046,0.11999999999999966,0.03689076143752401,0.009946949415464035,0.023353994167655934,0.0,-0.10999999999999999
2013-10-28,-0.06790320481492473,-0.3099999999999996,0.08999999999999941,0.04333651794272453,0.009231586892864962,0.024249712148137315,0.0,-0.12
2013-10-29,-0.134128737271627,-0.3799999999999999,0.09999999999999964,0.05452077161109359,0.0067275496411334235,0.028803479583578318,0.0,-0.11000000000000004
2013-10-30,-0.0523762238622848,-0.35000000000000053,0.11999999999999966,0.0410413817871953,0.006673200748653851,0.02021224709160152,0.0,-0.08000000000000002
2013-10-31,-0.11326128474734587,-0.41999999999999993,0.06999999999999984,0.039070443932485155,0.003109443772529641,0.020312802215277204,0.0,-0.06
2013-11-01,-0.21190093425446532,-0.4400000000000004,-0.020000000000000018,0.051247438366134324,-0.0043747463013780186,0.01789003499723707,0.0,0.07
2013-11-04,-0.18562477699384372,-0.3700000000000001,0.029999999999999805,0.04701253808591077,-0.0017150559000622678,0.017867105763290425,0.0,0.07
2013-11-05,-0.31882754791085754,-0.3600000000000003,-0.08000000000000052,0.0527983441653046,-0.006693086341890586,0.01779109754604402,0.0,0.09000000000000002
2013-11-06,-0.41195576474607987,-0.33000000000000007,-0.10000000000000053,0.07064343995850897,0.0016705855094756306,0.021201541858713924,0.0,0.02999999999999997
2013-11-07,-0.2777052686415772,-0.33000000000000007,-0.020000000000000018,0.056340140580898534,0.0029188290664834415,0.020967339472163005,0.0,-0.019999999999999962
2013-11-08,-0.19113122852948627,-0.23000000000000043,-0.08000000000000052,0.04799896212666677,-0.004844629969872338,0.014560016319869362,0.0,0.12
2013-11-11,-0.17369689421775314,-0.2400000000000002,-0.20000000000000062,0.04146601748961953,-0.00654247047887313,0.00887278483775722,0.0,0.12
2013-11-12,-0.17281707194895912,-0.25,-0.2200000000000002,0.0352169882514648,-0.0016438343753344409,0.005927717129914356,0.0,0.12
2013-11-13,-0.35738788975366886,-0.1200000000000001,-0.1600000000000006,0.05114939759062964,-0.0019075355755573398,0.010066467647703803,0.0,0.07999999999999996
2013-11-14,-0.15768597658751082,-0.13999999999999968,-0.16000000000000014,0.041843883351576405,0.001492668207398573,0.007655551023020735,0.0,-0.030000000000000027
2013-11-15,-0.08862072310424196,-0.15000000000000036,-0.23000000000000043,0.03942981550847113,-0.0019779177306069595,0.00430078518220256,0.0,0.030000000000000027
2013-11-18,0.018671580019153033,-0.11000000000000032,-0.20000000000000018,0.028843343113668762,-0.0007302059947574824,-0.0006462368697222054,0.0,0.02999999999999997
2013-11-19,0.03160653061157559,-0.10000000000000053,-0.23000000000000043,0.02654835054405713,-0.0038428684235125576,0.0011748848192412176,0.0,0.11000000000000004
2013-11-20,0.019435423470421043,-0.15000000000000036,-0.40000000000000036,0.017444953008219022,-0.014964290206347153,-0.0027910082218055576,0.0,0.2
2013-11-21,-0.042540145048574285,-0.1200000000000001,-0.41000000000000014,0.030589061639352932,-0.012847572632417203,-0.00020846047844491622,0.0,0.22999999999999998
2013-11-22,-0.057742279044896816,-0.10000000000000053,-0.3500000000000001,0.032315043366018203,-0.010454065017638348,0.00022307265944165877,0.0,0.20000000000000007
2013-11-25,-0.006178929398349964,-0.15000000000000036,-0.3400000000000003,0.026598403756564082,-0.012017794574577856,0.001404884394933914,0.0,0.20000000000000007
2013-11-26,-0.021421930429880498,-0.17000000000000082,-0.31000000000000005,0.025250866211724787,-0.011670471935426474,0.002370766782925804,0.0,0.2
2013-11-27,-0.015664196315555157,-0.20999999999999996,-0.3500000000000001,0.022294598151197942,-0.013003782167676503,0.0001239580675802543,0.0,0.22999999999999998
2013-11-29,0.027853540534222065,-0.1299999999999999,-0.36000000000000076,0.02671745583874774,-0.012491328958164738,0.005269474539181251,0.0,0.25
2013-12-02,0.18254686556468713,-0.13999999999999968,-0.3600000000000003,0.026964071327437056,-0.014915117852682847,0.005056677279426269,0.0,0.29000000000000004
2013-12-03,0.1787391306343442,-0.11000000000000032,-0.30000000000000027,0.02008947305180886,-0.007678971044371208,0.005813778920879642,0.0,0.24
2013-12-04,0.23426317914311134,-0.15999999999999925,-0.3300000000000005,0.016399854779879153,-0.013745051753201842,0.001489937637338734,0.0,0.22999999999999998
2013-12-05,0.16224453743228362,-0.17999999999999972,-0.4000000000000008,0.015147076534830495,-0.011023345501373849,0.003431560835631897,0.0,0.26
2013-12-06,0.14931040421133113,-0.25,-0.2900000000000005,0.02127875054475603,-0.016748941329360223,0.0033272758284665915,0.0,0.21999999999999997
2013-12-09,0.15623767990262538,-0.2699999999999996,-0.16000000000000014,0.03698678650016096,-0.01725917905622576,0.006351983363910518,0.0,0.26
2013-12-10,0.1642274000523979,-0.1999999999999993,-0.10000000000000009,0.019516031897495845,-0.0061958151743708445,0.008085457974478905,0.0,0.22999999999999993
2013-12-11,0.29618333249530315,-0.3099999999999996,-0.16999999999999993,0.007895158700444327,-0.0059383315827779,0.008857237821570552,0.0,0.12
2013-12-12,0.3159462643335449,-0.2999999999999998,-0.20000000000000018,0.006612075859881994,-0.009260162555513318,0.008428117893886533,0.0,0.13
2013-12-13,0.3446546123628307,-0.2599999999999998,-0.1900000000000004,-0.0015137002792976473,-0.008076562002788057,0.0062482905171989955,-0.0015137002792976473,0.14
2013-12-16,0.2871352384897634,-0.2599999999999998,-0.2400000000000002,-0.0002786695965780739,-0.012758402586238504,0.004192521257133208,-0.0002786695965780739,0.19999999999999996
2013-12-17,0.2762267796363729,-0.15999999999999925,-0.14000000000000012,-0.007776078153529764,-0.010254614304374021,0.002791697956162853,-0.007776078153529764,0.14
2013-12-18,0.1268062954111714,-0.15000000000000036,-0.10000000000000009,0.012707448459218895,-0.017253594331182454,0.007436328712283613,0.0,0.24
2013-12-19,0.20739249484876587,-0.25,-0.14000000000000012,0.013740950877851876,-0.017056922787901607,0.0067882491701141134,0.0,0.26
2013-12-20,0.2135463753549649,-0.2599999999999998,-0.13000000000000034,0.022836926417875825,-0.00764032714338736,0.00841385423024521,0.0,0.08999999999999997
2013-12-23,0.11592912191339744,-0.2699999999999996,-0.17000000000000037,0.02007116125629471,-0.011035442036637644,0.005704003372017485,0.0,0.16000000000000003
2013-12-24,0.07142061497977892,-0.3099999999999996,-0.2400000000000002,0.017218214447626945,-0.01708740494987504,0.004409373826894214,0.0,0.24
2013-12-26,0.046130502087206926,-0.28000000000000025,-0.17000000000000037,0.023408195153024502,-0.0181488793744492,0.0038439188305658956,0.0,0.24
2013-12-27,0.0434030100692997,-0.28000000000000025,-0.17000000000000037,0.023069406207872456,-0.018597018518588193,0.002982474263017121,0.0,0.26
2013-12-30,0.07621556030710219,-0.26000000000000023,-0.14000000000000012,0.0204173846847715,-0.013886611751536382,0.004493803745535763,0.0,0.18000000000000005
2013-12-31,0.03254501656156217,-0.2699999999999996,-0.18999999999999995,0.025926728262459786,-0.014527083767713389,0.004067256700020172,0.0,0.20000000000000007
2014-01-02,0.03103089683650828,-0.1900000000000004,-0.10000000000000009,0.018739964152381328,-0.006934438483912397,0.005472106727508974,0.0,0.07999999999999996
2014-01-03,-0.02448561756967582,-0.23999999999999977,-0.0900000000000003,0.022992794531182303,-0.007921575287578086,0.006122152370013012,0.0,0.10999999999999999
2014-01-06,-0.050056523827167965,-0.23000000000000043,-0.040000000000000036,0.020142120329386337,0.0009959686213716346,0.010895484328177663,0.0,-0.010000000000000009
2014-01-07,-0.12240132890787203,-0.2400000000000002,0.020000000000000018,0.030938389105826358,0.0023564636385098314,0.011660072814627664,0.0,-0.06000000000000005
2014-01-08,-0.040727531369870396,-0.2599999999999998,0.0,0.019765351495718342,0.001811831465358793,0.008178498911735499,0.0,-0.050000000000000044
2014-01-09,-0.017418634964527224,-0.23000000000000043,0.03000000000000025,0.017844399311891745,0.004799516629158784,0.006010150181550822,0.0,-0.07999999999999996
2014-01-10,-0.10673744768158744,-0.20000000000000018,0.019999999999999574,0.024286187794961833,0.007497745831640978,0.009029945277483353,0.0,-0.09999999999999998
2014-01-13,-0.12138799598161465,-0.14000000000000012,0.09999999999999964,0.022137496305115523,0.009590629920885219,0.01098812896997381,0.0,-0.14
2014-01-14,-0.20447130196820695,-0.1900000000000004,0.05999999999999961,0.03669873020009917,0.008981372311325009,0.01435931066329732,0.0,-0.13
2014-01-15,-0.21862831612522116,-0.25,0.04999999999999982,0.042403535059506225,0.0051565007491196635,0.014775947554010571,0.0,-0.09999999999999998
2014-01-16,-0.21540198963172763,-0.20999999999999996,0.09999999999999964,0.03460112582283137,0.005242801997069613,0.013470640965057123,0.0,-0.09999999999999998
2014-01-17,-0.23381369673119534,-0.27000000000000046,0.06999999999999984,0.033512751966496834,0.004145690347442832,0.013578346548619447,0.0,-0.09000000000000008
2014-01-21,-0.08311920231010961,-0.2100000000000004,0.1499999999999999,0.01915234036112823,0.006698783888910542,0.013131949159726819,0.0,-0.13
2014-01-22,-0.06000850852803752,-0.2200000000000002,0.10000000000000009,0.020995792724122664,0.008723949324625169,0.012708136317411078,0.0,-0.17000000000000004
2014-01-23,0.06680863514237234,-0.08000000000000007,0.17000000000000037,0.006774575373307279,0.00968998911291763,0.010760785842033771,0.0,-0.06999999999999995
2014-01-24,0.427109992676979,0.1200000000000001,0.2400000000000002,-0.019941555652114307,0.01433359579504101,0.0033139500875769556,-0.019941555652114307,-0.15000000000000002
2014-01-27,0.399437933479286,0.1299999999999999,0.18000000000000016,-0.026896070206577583,0.014200378869500874,0.003528508879437897,-0.026896070206577583,-0.16000000000000003
2014-01-28,0.29589798769072917,0.1200000000000001,0.2400000000000002,-0.02605269062373694,0.01666546953098136,0.007008446909499089,-0.02605269062373694,-0.18000000000000005
2014-01-29,0.30571674950067307,0.18000000000000016,0.28000000000000025,-0.035354743941418576,0.02104804517795622,0.0040975828305989115,-0.035354743941418576,-0.25
2014-01-30,0.2904591262146903,0.1200000000000001,0.3100000000000005,-0.024970396822079577,0.017536034338028417,0.004956332685252862,-0.024970396822079577,-0.19000000000000006
2014-01-31,0.3180644424881056,0.20999999999999996,0.29000000000000004,-0.03524834917191855,0.021019516954071005,0.003983789865678933,-0.03524834917191855,-0.27
2014-02-03,0.515677719821035,0.30000000000000027,0.30000000000000027,-0.0478352596089473,0.023670725559963746,-0.0007459739592188264,-0.0478352596089473,-0.27
2014-02-04,0.42226397459368337,0.34999999999999964,0.26000000000000023,-0.04100810219316231,0.019689826687500744,0.0007649079087785893,-0.04100810219316231,-0.24
2014-02-05,0.5127144834943769,0.3600000000000003,0.1900000000000004,-0.0394278679996497,0.011846720182934423,-0.0013818341318031502,-0.0394278679996497,-0.15999999999999992
2014-02-06,0.38024360040429883,0.33999999999999986,0.1900000000000004,-0.03270108927184312,0.011844000366274088,0.002176136742921164,-0.03270108927184312,-0.13
2014-02-07,0.26609528660421466,0.3200000000000003,0.1299999999999999,-0.020924330583869,0.015380992478627675,0.007891905939524602,-0.020924330583869,-0.18999999999999995
2014-02-10,0.3223178591491832,0.20999999999999996,0.12000000000000055,-0.019767208129149005,0.012437924123544386,0.007026245878635207,-0.019767208129149005,-0.15000000000000002
2014-02-11,0.17926531143693147,0.10999999999999988,0.0600000000000005,-0.011729900125480808,0.0038553307183586405,0.005730384662339549,-0.011729900125480808,-0.029999999999999916
2014-02-12,0.24009373886130858,0.08999999999999986,0.050000000000000266,0.0020914235814109006,0.0008962525898024154,0.0051943960616180895,0.0,0.020000000000000018
2014-02-13,0.22890492767249737,0.20000000000000018,0.0900000000000003,-0.0035937386695260587,0.007733355549858434,0.0065891855791915255,-0.0035937386695260587,-0.05999999999999994
2014-02-14,0.16823544750903208,0.15000000000000036,0.03000000000000025,-0.0034653173251624203,0.006570057710196586,0.006157646735898359,-0.0034653173251624203,-0.030000000000000027
2014-02-18,0.16439738655256286,0.1299999999999999,0.020000000000000018,-0.0009765505630521254,0.007644585052487107,0.007980464649504526,-0.0009765505630521254,-0.040000000000000036
2014-02-19,0.2473512971185211,0.0900000000000003,0.03000000000000025,-0.0033761316981879563,0.0037699661752721436,0.005192525722993668,-0.0033761316981879563,0.020000000000000018
2014-02-20,0.20387584783662005,0.10000000000000009,-0.009999999999999787,-0.0004340894438442655,0.002608438493822307,0.007012513098084705,-0.0004340894438442655,0.040000000000000036
2014-02-21,0.12400848355284677,-0.020000000000000018,-0.020000000000000018,-0.002224585146722746,0.0061251249679912245,0.009373051193574122,-0.002224585146722746,-0.010000000000000009
2014-02-24,-0.22400203965936483,-0.22999999999999998,-0.040000000000000036,0.011598144214709283,0.001793924164303684,0.012920610590521964,0.0,-0.07000000000000006
2014-02-25,-0.22366422825885002,-0.25,0.03000000000000025,0.03326038583068258,0.002772540067892848,0.020861308744585694,0.0,-0.05999999999999994
2014-02-26,-0.08092370768911417,-0.2400000000000002,0.03000000000000025,0.03842515497077881,0.008616019941323438,0.02291891148735825,0.0,-0.13
